Key,Type,Desc,Ru,English,French,Spanish,German,Italian
Menu/Language/#Ru,Text,,Русский,Русский,Русский,Русский,Русский,Русский
GroupNames/#Papyrus,Text,,"листов папируса"
GroupNames/#Papyrus_Singular,Text,,"лист папируса"
GroupNames/#Pomegranate,Text,,"гранатов"
GroupNames/#Pomegranate_Singular,Text,,"Гранат"
GroupNames/#Pottery,Text,,"гончарных изделий"
GroupNames/#Pottery_Singular,Text,,"гончарное изделие"
GroupNames/#Reeds,Text,,"связок тростника"
GroupNames/#Reeds_Singular,Text,,"связка тростника"
GroupNames/#Straw,Text,,"тюков соломы"
GroupNames/#Straw_Singular,Text,,"тюк соломы"
GroupNames/#Wood,Text,,"брёвен"
GroupNames/#Wood_Singular,Text,,"бревно"
GroupNames/#Jewelry,Text,,"ларцов украшений"
GroupNames/#Jewelry_Singular,Text,,"ларец украшений"
GroupNames/#Ebony,Text,,"предметов мебели из чёрного дерева"
GroupNames/#Ebony_Singular,Text,,"предмет мебели из чёрного дерева"
GroupNames/#Incense,Text,,"флаконов благовоний"
GroupNames/#Incense_Singular,Text,,"флакон благовоний"
GroupNames/#Ivory,Text,,"изделий из слоновой кости"
GroupNames/#Ivory_Singular,Text,,"изделие из слоновой кости"
GroupNames/#Perfume,Text,,"флаконов духов"
GroupNames/#Perfume_Singular,Text,,"флакон духов"
GroupNames/#Wine,Text,,"кувшинов вина"
GroupNames/#Wine_Singular,Text,,"кувшин вина"
GroupNames/#OliveOil,Text,,"кувшинов оливкового масла"
GroupNames/#OliveOil_Singular,Text,,"кувшин оливкового масла"
GroupNames/#Chariots,Text,,"колесниц"
GroupNames/#Chariots_Singular,Text,,"Колесница"
GroupNames/#Granite,Text,,"блоков гранита"
GroupNames/#Granite_Singular,Text,,"блок гранита"
GroupNames/#Limestone,Text,,"блоков известняка"
GroupNames/#Limestone_Singular,Text,,"блок известняка"
GroupNames/#Plainstone,Text,,"блоков обычного камня"
GroupNames/#Plainstone_Singular,Text,,"блок обычного камня"
GroupNames/#Sandstone,Text,,"блоков песчаника"
GroupNames/#Sandstone_Singular,Text,,"блок песчаника"
GroupNames/#Weapons,Text,,"Оружие"
GroupNames/#Weapons_Singular,Text,,"оружие"
GroupNames/#WhiteMarble,Text,,"блоков мрамора"
GroupNames/#WhiteMarble_Singular,Text,,"блок мрамора"
GroupNames/#LeopardSkins,Text,,"леопардовых шкур"
GroupNames/#LeopardSkins_Singular,Text,,"леопардовая шкура"
GroupNames/#CompositeBows,Text,,"Составные луки"
GroupNames/#CompositeBows_Singular,Text,,"композитный лук"
GroupNames/#Shields,Text,,"Щиты"
GroupNames/#Shields_Singular,Text,,"щит"
GroupNames/#Hides,Text,,"шкур"
GroupNames/#Hides_Singular,Text,,"шкура"
Names/Army/Pharaoh,Text,,Армия фараона
Names/Army/Bedouin,Text,,армия бедуинов
MapEditor/#map_editor_load_mission,Text,,Загрузить
MapEditor/#EventType_CrimeWave,Text,,Череда преступлений
MapEditor/#EventType_Victory,Text,,Победа
MapEditor/#EventType_Defeat,Text,,Поражение
MapEditor/#EventType_ThreatAcknowledge,Text,,Поборы приняты
MapEditor/#EventType_EarthQuake,Text,,Землетрясение
MapEditor/#MinDelayMonths,Text,,"Минимальная задержка (мес.)"
MapEditor/#MaxDelayMonths,Text,,"Максимальная задержка (мес.)"
Menu/#Title_Loading_Saved_Game,Text,,Загрузить сохранённую игру
Menu/#Sandbox,Text,,"В этой миссии нет условий победы или поражения. Это просто градостроительство — ничего лишнего."
Events/#Notif_Warning,Text,,Кража!
Events/#Notif_OutOfCredit_Title,Text,,"Кредит исчерпан!"
Events/#Notif_OutOfCredit_Content,Text,,"У вас не осталось кредитных средств на строительство!"
Events/#Notif_TheftBurialGoods_Current,Text,,Грабители расхитили погребальные принадлежности!
Events/#Notif_TheftBurialGoods_Prebuilt,Text,,Грабители разграбили древнюю гробницу!
Events/#Notif_TombRobberApprehended_Title,Text,,Грабитель гробниц пойман!
Events/#Notif_TombRobberApprehended_Content,Text,,Грабитель гробниц задержан!
Events/#Notif_CitySentimentUp_Title,Text,,"Настроения в городе растут!"
Events/#Notif_CityHealthUp_Title,Text,,"Здоровье горожан улучшается!"
Events/#Notif_CityHealthDown_Title,Text,,"Здоровье горожан ухудшается!"
Events/#Notif_CityHealthDown_Desc_0,Text,,"Здоровье горожан стало ужасающим. Эпидемия неизбежна."
Events/#Notif_CityHealthDown_Desc_1,Text,,"Здоровье горожан ужасно. Эпидемия весьма вероятна."
Events/#Notif_CityHealthDown_Desc_2,Text,,"Здоровье горожан ухудшается. Существует серьёзная угроза эпидемии."
Events/#Notif_CityHealthDown_Desc_3,Text,,"Здоровье горожан ухудшается. Может начаться эпидемия."
Events/#Notif_CityHealthDown_Desc_4,Text,,"Здоровье горожан ухудшается. Есть небольшой риск эпидемии."
Events/#Notif_CityHealthUp_Desc_3,Text,,"Угроза эпидемии всё ещё велика, но здоровье горожан улучшается."
Events/#Notif_CityHealthUp_Desc_4,Text,,"Опасность эпидемии сохраняется, но здоровье горожан улучшается."
Events/#Notif_CityHealthUp_Desc_5,Text,,"Здоровье горожан улучшается, но эпидемия всё ещё возможна."
Events/#Invasion_EgyptianArmy_Announcement,Text,,"{[greeting]} {[player_name]}, {[reason_phrase]} египетская армия готовится к нападению и достигнет вашего города через {0} мес."
Events/#Invasion_EgyptianArmy_FirstAlert,Text,,"{[greeting]} {[player_name]}, {[reason_phrase]} египетская армия приближается и достигнет вашего города через шесть месяцев."
Events/#Invasion_EgyptianArmy_FirstReminder,Text,,"{[greeting]} {[player_name]}, {[reason_phrase]} египетская армия выступила в поход и достигнет вашего города через два года."
Events/#Invasion_EgyptianArmy_LastAlert,Text,,"{[greeting]} {[player_name]}, {[reason_phrase]} египетская армия приближается к вашим границам и достигнет города через месяц."
Events/#Invasion_EgyptianArmy_LastReminder,Text,,"{[greeting]} {[player_name]}, {[reason_phrase]} через год ваш город подвергнется натиску египетской армии."
Events/#Invasion_EgyptianArmy_ReasonPhrase_1,Text,,"ваша репутация в Царстве окончательно испорчена. Быть может, если одарить египетский народ, вы ещё сможете вернуть его расположение, однако"
Events/#Invasion_EgyptianArmy_ReasonPhrase_2,Text,,"поскольку ваша репутация в Царстве так низка,"
Events/#Invasion_EgyptianArmy_ReasonPhrase_3,Text,,"ваша репутация в Царстве окончательно испорчена. Быть может, если одарить египетский народ, вы ещё сможете вернуть его расположение, однако"
Events/ChainedEvents/#Invasion_EgyptianArmy_ReasonPhrase_1,Text,,"поскольку египетская армия напала на ваш город,"
Events/ChainedEvents/#Invasion_EgyptianArmy_ReasonPhrase_2,Text,,"египетская армия напала на ваш город! Кроме того,"
Events/ChainedEvents/#Invasion_EgyptianArmy_ReasonPhrase_3,Text,,"хотя египетская армия напала на ваш город,"
Events/ChainedEvents/#DistantBattleWon_ReasonPhrase_2,Text,,"наши войска одержали победу в далёкой битве. Место: {[city_name]}. Теперь,"
Events/ChainedEvents/#DistantBattleWon_ReasonPhrase_3,Text,,"хотя наши войска победили в далёкой битве (место: {[city_name]}),"
Events/ChainedEvents/#Invasion_City_Appreciation,Text,,"жители Египта высоко оценили жертвы вашего города в бою. В результате"
Events/ChainedEvents/#Invasion_Pharaoh_Appreciation,Text,,"фараон высоко оценил жертвы вашего города в бою. В результате"
Events/ChainedEvents/#TradeRouteAvailable_ReasonPhrase_3,Text,,"поскольку город {[city_name]} теперь связан с нами новым торговым путём,"
Events/ChainedEvents/#TradeRouteAvailable_ReasonPhrase_2,Text,,"город {[city_name]} теперь связан с нами новым торговым путём, и"
Events/ChainedEvents/#TradeRouteAvailable_ReasonPhrase_1,Text,,"хотя город {[city_name]} теперь торгует с нами,"
Events/#Invasion_EgyptianArmy_Title,Text,,Нападение египетской армии
Events/#Invasion_EgyptianArmy_NoReasonPhrase_1,Text,,"берегитесь:"
Events/#Invasion_EgyptianArmy_NoReasonPhrase_2,Text,,"настало время войны, ибо"
Events/#Invasion_PharaohArmy_NoReasonPhrase_1,Text,,"порой причины поступков фараона ведомы лишь ему самому."
Events/#Invasion_PharaohArmy_NoReasonPhrase_2,Text,,"фараон непредсказуем. Теперь"
Events/#Invasion_EgyptianArmy_CityAttackedAlert,Text,,"{[greeting]} {[player_name]}, на нас напали египетские войска!"
Events/#Invasion_PharaohArmy_CityAttackedAlert,Text,,"{[greeting]} {[player_name]}, на нас напала армия фараона!"
Events/#Invasion_ForeignArmy_CityAttackedAlert,Text,,"{[greeting]} {[player_name]}, на нас напала армия {[a_foreign_army]}, решившая уничтожить город!"
